rid,UserLanguage,platform,duration,latitude,longitude,age,gender,firstlang,country,emotion,valence,arousal,temp_cat,response
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Tense, Bothered",3,3,temp20,3
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Secure, At ease",3,3,temp0,4
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Enthusiastic, Inspired",3,3,temp20,3
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Enthusiastic, Inspired",3,3,temp0,2
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Dull, Bored",3,3,temp0,4
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Blue, Uninspired",3,3,temp30,2
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Unhappy, Dissatisfied",3,3,temp10,2
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Energetic, Excited",3,3,temp0,1
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Happy, Satisfied",3,3,temp20,3
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Relaxed, Calm",3,3,temp0,5
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Energetic, Excited",3,3,temp20,2
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Active, Alert",3,3,temp40,5
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Enthusiastic, Inspired",3,3,temp30,3
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Tense, Bothered",3,3,temp10,1
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Secure, At ease",3,3,temp40,1
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Blue, Uninspired",3,3,temp20,3
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Dull, Bored",3,3,temp10,4
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Relaxed, Calm",3,3,temp40,1
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Unhappy, Dissatisfied",3,3,temp0,1
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Jittery, Nervous",3,3,temp10,2
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Happy, Satisfied",3,3,temp40,5
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Tense, Bothered",3,3,temp40,5
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Happy, Satisfied",3,3,temp30,4
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Passive, Quiet",3,3,temp30,2
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Relaxed, Calm",3,3,temp20,3
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Passive, Quiet",3,3,temp40,2
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Tense, Bothered",3,3,temp0,1
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Blue, Uninspired",3,3,temp10,4
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Jittery, Nervous",3,3,temp30,5
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Unhappy, Dissatisfied",3,3,temp30,3
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Active, Alert",3,3,temp10,2
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Energetic, Excited",3,3,temp40,4
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Blue, Uninspired",3,3,temp40,1
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Unhappy, Dissatisfied",3,3,temp20,3
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Energetic, Excited",3,3,temp10,2
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Relaxed, Calm",3,3,temp30,2
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Passive, Quiet",3,3,temp20,3
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Relaxed, Calm",3,3,temp10,4
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Passive, Quiet",3,3,temp10,4
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Enthusiastic, Inspired",3,3,temp40,4
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Blue, Uninspired",3,3,temp0,5
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Secure, At ease",3,3,temp20,2
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Jittery, Nervous",3,3,temp0,1
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Energetic, Excited",3,3,temp30,3
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Jittery, Nervous",3,3,temp20,3
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Unhappy, Dissatisfied",3,3,temp40,5
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Dull, Bored",3,3,temp20,3
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Dull, Bored",3,3,temp40,2
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Happy, Satisfied",3,3,temp10,2
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Secure, At ease",3,3,temp30,2
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Active, Alert",3,3,temp30,4
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Jittery, Nervous",3,3,temp40,5
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Passive, Quiet",3,3,temp0,5
R_380,Spanish,prolific,431,37.34339905,-6.066604614,25,Female,Spanish,Spain,"Enthusiastic, Inspired",3,3,temp10,2
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Dull, Bored",4,6,temp40,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Unhappy, Dissatisfied",4,6,temp20,2
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Unhappy, Dissatisfied",4,6,temp10,4
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Energetic, Excited",4,6,temp0,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Happy, Satisfied",4,6,temp40,5
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Energetic, Excited",4,6,temp40,5
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Happy, Satisfied",4,6,temp20,3
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Blue, Uninspired",4,6,temp10,4
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Enthusiastic, Inspired",4,6,temp40,5
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Passive, Quiet",4,6,temp40,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Energetic, Excited",4,6,temp30,4
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Unhappy, Dissatisfied",4,6,temp40,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Unhappy, Dissatisfied",4,6,temp30,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Jittery, Nervous",4,6,temp10,3
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Energetic, Excited",4,6,temp10,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Relaxed, Calm",4,6,temp20,4
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Passive, Quiet",4,6,temp20,2
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Enthusiastic, Inspired",4,6,temp10,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Active, Alert",4,6,temp40,5
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Happy, Satisfied",4,6,temp0,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Happy, Satisfied",4,6,temp10,2
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Jittery, Nervous",4,6,temp30,4
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Blue, Uninspired",4,6,temp40,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Happy, Satisfied",4,6,temp30,4
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Tense, Bothered",4,6,temp30,3
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Passive, Quiet",4,6,temp0,3
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Jittery, Nervous",4,6,temp0,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Tense, Bothered",4,6,temp40,4
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Active, Alert",4,6,temp20,2
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Secure, At ease",4,6,temp30,2
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Secure, At ease",4,6,temp0,4
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Relaxed, Calm",4,6,temp30,2
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Enthusiastic, Inspired",4,6,temp20,3
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Blue, Uninspired",4,6,temp20,2
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Secure, At ease",4,6,temp20,3
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Active, Alert",4,6,temp10,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Passive, Quiet",4,6,temp10,5
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Enthusiastic, Inspired",4,6,temp30,4
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Jittery, Nervous",4,6,temp20,5
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Dull, Bored",4,6,temp20,2
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Relaxed, Calm",4,6,temp40,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Tense, Bothered",4,6,temp20,3
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Dull, Bored",4,6,temp10,4
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Active, Alert",4,6,temp0,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Relaxed, Calm",4,6,temp0,3
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Relaxed, Calm",4,6,temp10,5
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Tense, Bothered",4,6,temp0,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Enthusiastic, Inspired",4,6,temp0,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Secure, At ease",4,6,temp10,5
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Dull, Bored",4,6,temp0,5
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Jittery, Nervous",4,6,temp40,2
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Passive, Quiet",4,6,temp30,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Tense, Bothered",4,6,temp10,2
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Secure, At ease",4,6,temp40,1
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Energetic, Excited",4,6,temp20,2
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Unhappy, Dissatisfied",4,6,temp0,5
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Active, Alert",4,6,temp30,5
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Blue, Uninspired",4,6,temp0,5
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Blue, Uninspired",4,6,temp30,2
R_381,English,prolific,285,53.39329529,-2.133605957,21,Female,English,United Kingdom,"Dull, Bored",4,6,temp30,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Energetic, Excited",3,3,temp20,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Happy, Satisfied",3,3,temp0,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Jittery, Nervous",3,3,temp20,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Relaxed, Calm",3,3,temp20,4
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Dull, Bored",3,3,temp40,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Active, Alert",3,3,temp30,4
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Passive, Quiet",3,3,temp30,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Relaxed, Calm",3,3,temp30,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Passive, Quiet",3,3,temp10,4
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Secure, At ease",3,3,temp20,3
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Enthusiastic, Inspired",3,3,temp30,3
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Enthusiastic, Inspired",3,3,temp40,4
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Blue, Uninspired",3,3,temp0,5
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Blue, Uninspired",3,3,temp10,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Dull, Bored",3,3,temp20,3
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Active, Alert",3,3,temp40,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Enthusiastic, Inspired",3,3,temp0,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Jittery, Nervous",3,3,temp40,4
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Unhappy, Dissatisfied",3,3,temp20,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Relaxed, Calm",3,3,temp10,3
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Jittery, Nervous",3,3,temp0,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Tense, Bothered",3,3,temp40,4
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Unhappy, Dissatisfied",3,3,temp40,4
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Unhappy, Dissatisfied",3,3,temp10,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Relaxed, Calm",3,3,temp40,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Passive, Quiet",3,3,temp20,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Passive, Quiet",3,3,temp40,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Tense, Bothered",3,3,temp10,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Dull, Bored",3,3,temp30,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Dull, Bored",3,3,temp0,5
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Blue, Uninspired",3,3,temp30,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Active, Alert",3,3,temp10,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Energetic, Excited",3,3,temp0,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Relaxed, Calm",3,3,temp0,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Tense, Bothered",3,3,temp0,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Secure, At ease",3,3,temp40,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Tense, Bothered",3,3,temp30,4
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Dull, Bored",3,3,temp10,4
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Passive, Quiet",3,3,temp0,4
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Blue, Uninspired",3,3,temp40,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Happy, Satisfied",3,3,temp10,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Secure, At ease",3,3,temp10,3
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Active, Alert",3,3,temp20,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Happy, Satisfied",3,3,temp40,4
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Happy, Satisfied",3,3,temp30,3
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Blue, Uninspired",3,3,temp20,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Happy, Satisfied",3,3,temp20,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Enthusiastic, Inspired",3,3,temp10,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Secure, At ease",3,3,temp30,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Active, Alert",3,3,temp0,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Unhappy, Dissatisfied",3,3,temp0,4
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Jittery, Nervous",3,3,temp10,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Jittery, Nervous",3,3,temp30,3
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Tense, Bothered",3,3,temp20,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Energetic, Excited",3,3,temp10,1
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Energetic, Excited",3,3,temp30,3
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Enthusiastic, Inspired",3,3,temp20,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Unhappy, Dissatisfied",3,3,temp30,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Secure, At ease",3,3,temp0,2
R_382,Japanese,lancers,554,NA,NA,57,Female,Japanese,Japan,"Energetic, Excited",3,3,temp40,4
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Secure, At ease",7,6,temp20,4
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Energetic, Excited",7,6,temp30,3
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Jittery, Nervous",7,6,temp30,3
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Jittery, Nervous",7,6,temp0,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Unhappy, Dissatisfied",7,6,temp40,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Relaxed, Calm",7,6,temp30,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Unhappy, Dissatisfied",7,6,temp10,4
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Enthusiastic, Inspired",7,6,temp40,5
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Blue, Uninspired",7,6,temp40,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Active, Alert",7,6,temp10,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Happy, Satisfied",7,6,temp20,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Unhappy, Dissatisfied",7,6,temp0,5
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Tense, Bothered",7,6,temp10,4
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Secure, At ease",7,6,temp0,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Relaxed, Calm",7,6,temp20,3
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Passive, Quiet",7,6,temp0,3
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Unhappy, Dissatisfied",7,6,temp20,3
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Energetic, Excited",7,6,temp40,4
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Blue, Uninspired",7,6,temp0,5
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Happy, Satisfied",7,6,temp30,4
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Active, Alert",7,6,temp40,5
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Happy, Satisfied",7,6,temp0,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Dull, Bored",7,6,temp0,5
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Dull, Bored",7,6,temp40,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Tense, Bothered",7,6,temp0,5
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Secure, At ease",7,6,temp30,4
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Passive, Quiet",7,6,temp10,5
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Unhappy, Dissatisfied",7,6,temp30,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Energetic, Excited",7,6,temp20,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Energetic, Excited",7,6,temp0,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Tense, Bothered",7,6,temp40,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Energetic, Excited",7,6,temp10,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Active, Alert",7,6,temp30,4
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Dull, Bored",7,6,temp20,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Blue, Uninspired",7,6,temp10,4
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Relaxed, Calm",7,6,temp10,5
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Active, Alert",7,6,temp20,3
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Enthusiastic, Inspired",7,6,temp0,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Passive, Quiet",7,6,temp30,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Jittery, Nervous",7,6,temp10,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Relaxed, Calm",7,6,temp40,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Blue, Uninspired",7,6,temp20,3
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Enthusiastic, Inspired",7,6,temp30,4
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Dull, Bored",7,6,temp10,4
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Enthusiastic, Inspired",7,6,temp10,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Happy, Satisfied",7,6,temp10,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Passive, Quiet",7,6,temp40,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Happy, Satisfied",7,6,temp40,5
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Dull, Bored",7,6,temp30,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Enthusiastic, Inspired",7,6,temp20,3
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Secure, At ease",7,6,temp40,3
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Relaxed, Calm",7,6,temp0,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Jittery, Nervous",7,6,temp40,5
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Jittery, Nervous",7,6,temp20,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Tense, Bothered",7,6,temp30,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Tense, Bothered",7,6,temp20,3
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Passive, Quiet",7,6,temp20,4
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Secure, At ease",7,6,temp10,2
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Active, Alert",7,6,temp0,1
R_383,English,prolific,235,53.76060486,-0.373397827,44,Male,English,United Kingdom,"Blue, Uninspired",7,6,temp30,1
